batch_number,yaml_file,page_kind,page_index,page_name,store_results,page_id,pair_id,pair_role
10,marcussen_batch_10.yaml,example,2,Example 002,False,example_002_pair_2851,2851,same_organ_anchor
10,marcussen_batch_10.yaml,trial,1,Trial 001,True,979,979,cross_organ_main
10,marcussen_batch_10.yaml,trial,2,Trial 002,True,1330,1330,cross_organ_main
10,marcussen_batch_10.yaml,trial,3,Trial 003,True,1342,1342,cross_organ_main
10,marcussen_batch_10.yaml,trial,4,Trial 004,True,1472,1472,cross_organ_main
10,marcussen_batch_10.yaml,trial,5,Trial 005,True,1107,1107,cross_organ_main
10,marcussen_batch_10.yaml,trial,6,Trial 006,True,2404,2404,cross_organ_main
10,marcussen_batch_10.yaml,trial,7,Trial 007,True,1008,1008,cross_organ_main
10,marcussen_batch_10.yaml,trial,8,Trial 008,True,1753,1753,cross_organ_main
10,marcussen_batch_10.yaml,trial,9,Trial 009,True,2066,2066,cross_organ_main
10,marcussen_batch_10.yaml,trial,10,Trial 010,True,2080,2080,cross_organ_main
10,marcussen_batch_10.yaml,trial,11,Trial 011,True,1494,1494,same_pipe_reference
10,marcussen_batch_10.yaml,trial,12,Trial 012,True,1491,1491,cross_organ_main
10,marcussen_batch_10.yaml,trial,13,Trial 013,True,1581,1581,cross_organ_main
10,marcussen_batch_10.yaml,trial,14,Trial 014,True,653,653,cross_organ_main
10,marcussen_batch_10.yaml,trial,15,Trial 015,True,1449,1449,cross_organ_main
10,marcussen_batch_10.yaml,trial,16,Trial 016,True,1912,1912,cross_organ_main
10,marcussen_batch_10.yaml,trial,17,Trial 017,True,2028,2028,cross_organ_main
10,marcussen_batch_10.yaml,trial,18,Trial 018,True,811,811,cross_organ_main
10,marcussen_batch_10.yaml,trial,19,Trial 019,True,208,208,cross_organ_main
10,marcussen_batch_10.yaml,trial,20,Trial 020,True,226,226,cross_organ_main
10,marcussen_batch_10.yaml,trial,21,Trial 021,True,1178,1178,cross_organ_main
10,marcussen_batch_10.yaml,trial,22,Trial 022,True,2334,2334,cross_organ_main
10,marcussen_batch_10.yaml,trial,23,Trial 023,True,1894,1894,cross_organ_main
10,marcussen_batch_10.yaml,trial,24,Trial 024,True,879,879,cross_organ_main
10,marcussen_batch_10.yaml,trial,25,Trial 025,True,1124,1124,cross_organ_main
10,marcussen_batch_10.yaml,trial,26,Trial 026,True,2346,2346,cross_organ_main
10,marcussen_batch_10.yaml,trial,27,Trial 027,True,898,898,cross_organ_main
10,marcussen_batch_10.yaml,trial,28,Trial 028,True,666,666,cross_organ_main
10,marcussen_batch_10.yaml,trial,29,Trial 029,True,2847,2847,same_organ_anchor
10,marcussen_batch_10.yaml,trial,30,Trial 030,True,582,582,cross_organ_main
10,marcussen_batch_10.yaml,trial,31,Trial 031,True,1027,1027,cross_organ_main
10,marcussen_batch_10.yaml,trial,32,Trial 032,True,736,736,cross_organ_main
10,marcussen_batch_10.yaml,trial,33,Trial 033,True,916,916,cross_organ_main
10,marcussen_batch_10.yaml,trial,34,Trial 034,True,255,255,cross_organ_main
10,marcussen_batch_10.yaml,trial,35,Trial 035,True,1699,1699,cross_organ_main
10,marcussen_batch_10.yaml,trial,36,Trial 036,True,2224,2224,cross_organ_main
10,marcussen_batch_10.yaml,trial,37,Trial 037,True,2145,2145,cross_organ_main
10,marcussen_batch_10.yaml,trial,38,Trial 038,True,302,302,cross_organ_main
10,marcussen_batch_10.yaml,trial,39,Trial 039,True,2500,2500,same_organ_anchor
10,marcussen_batch_10.yaml,trial,40,Trial 040,True,61,61,cross_organ_main
10,marcussen_batch_10.yaml,trial,41,Trial 041,True,405,405,cross_organ_main
10,marcussen_batch_10.yaml,trial,42,Trial 042,True,1261,1261,cross_organ_main
10,marcussen_batch_10.yaml,trial,43,Trial 043,True,1803,1803,cross_organ_main
10,marcussen_batch_10.yaml,trial,44,Trial 044,True,2154,2154,cross_organ_main
10,marcussen_batch_10.yaml,trial,45,Trial 045,True,1095,1095,cross_organ_main
10,marcussen_batch_10.yaml,trial,46,Trial 046,True,869,869,cross_organ_main
10,marcussen_batch_10.yaml,trial,47,Trial 047,True,714,714,cross_organ_main
10,marcussen_batch_10.yaml,trial,48,Trial 048,True,911,911,cross_organ_main
10,marcussen_batch_10.yaml,trial,49,Trial 049,True,633,633,cross_organ_main
10,marcussen_batch_10.yaml,trial,50,Trial 050,True,603,603,cross_organ_main
10,marcussen_batch_10.yaml,trial,51,Trial 051,True,2126,2126,cross_organ_main
10,marcussen_batch_10.yaml,trial,52,Trial 052,True,432,432,cross_organ_main
10,marcussen_batch_10.yaml,trial,53,Trial 053,True,1308,1308,cross_organ_main
10,marcussen_batch_10.yaml,trial,54,Trial 054,True,2209,2209,cross_organ_main
10,marcussen_batch_10.yaml,trial,55,Trial 055,True,1499,1499,cross_organ_main
10,marcussen_batch_10.yaml,trial,56,Trial 056,True,1384,1384,cross_organ_main
10,marcussen_batch_10.yaml,trial,57,Trial 057,True,686,686,cross_organ_main
10,marcussen_batch_10.yaml,trial,58,Trial 058,True,725,725,cross_organ_main
10,marcussen_batch_10.yaml,trial,59,Trial 059,True,12,12,cross_organ_main
10,marcussen_batch_10.yaml,trial,60,Trial 060,True,2386,2386,cross_organ_main
10,marcussen_batch_10.yaml,trial,61,Trial 061,True,1689,1689,cross_organ_main
10,marcussen_batch_10.yaml,trial,62,Trial 062,True,297,297,cross_organ_main
10,marcussen_batch_10.yaml,trial,63,Trial 063,True,1548,1548,same_pipe_reference
10,marcussen_batch_10.yaml,trial,64,Trial 064,True,452,452,cross_organ_main
10,marcussen_batch_10.yaml,trial,65,Trial 065,True,754,754,cross_organ_main
10,marcussen_batch_10.yaml,trial,66,Trial 066,True,2275,2275,cross_organ_main
10,marcussen_batch_10.yaml,trial,67,Trial 067,True,1708,1708,cross_organ_main
10,marcussen_batch_10.yaml,trial,68,Trial 068,True,260,260,cross_organ_main
11,marcussen_batch_11.yaml,example,1,Example 001,False,example_001_pair_767,767,same_pipe_reference
11,marcussen_batch_11.yaml,example,2,Example 002,False,example_002_pair_2655,2655,same_organ_anchor
11,marcussen_batch_11.yaml,trial,1,Trial 001,True,1587,1587,cross_organ_main
11,marcussen_batch_11.yaml,trial,2,Trial 002,True,966,966,cross_organ_main
11,marcussen_batch_11.yaml,trial,3,Trial 003,True,2022,2022,cross_organ_main
11,marcussen_batch_11.yaml,trial,4,Trial 004,True,1478,1478,cross_organ_main
11,marcussen_batch_11.yaml,trial,5,Trial 005,True,1098,1098,cross_organ_main
11,marcussen_batch_11.yaml,trial,6,Trial 006,True,1771,1771,cross_organ_main
11,marcussen_batch_11.yaml,trial,7,Trial 007,True,1076,1076,cross_organ_main
11,marcussen_batch_11.yaml,trial,8,Trial 008,True,647,647,cross_organ_main
11,marcussen_batch_11.yaml,trial,9,Trial 009,True,934,934,cross_organ_main
11,marcussen_batch_11.yaml,trial,10,Trial 010,True,2454,2454,same_organ_anchor
11,marcussen_batch_11.yaml,trial,11,Trial 011,True,2194,2194,cross_organ_main
11,marcussen_batch_11.yaml,trial,12,Trial 012,True,1591,1591,cross_organ_main
11,marcussen_batch_11.yaml,trial,13,Trial 013,True,248,248,cross_organ_main
11,marcussen_batch_11.yaml,trial,14,Trial 014,True,1979,1979,cross_organ_main
11,marcussen_batch_11.yaml,trial,15,Trial 015,True,366,366,cross_organ_main
11,marcussen_batch_11.yaml,trial,16,Trial 016,True,616,616,cross_organ_main
11,marcussen_batch_11.yaml,trial,17,Trial 017,True,516,516,cross_organ_main
11,marcussen_batch_11.yaml,trial,18,Trial 018,True,1715,1715,cross_organ_main
11,marcussen_batch_11.yaml,trial,19,Trial 019,True,1563,1563,cross_organ_main
11,marcussen_batch_11.yaml,trial,20,Trial 020,True,2732,2732,same_organ_anchor
11,marcussen_batch_11.yaml,trial,21,Trial 021,True,1777,1777,cross_organ_main
11,marcussen_batch_11.yaml,trial,22,Trial 022,True,807,807,same_pipe_reference
11,marcussen_batch_11.yaml,trial,23,Trial 023,True,1676,1676,cross_organ_main
11,marcussen_batch_11.yaml,trial,24,Trial 024,True,1501,1501,cross_organ_main
11,marcussen_batch_11.yaml,trial,25,Trial 025,True,3,3,cross_organ_main
11,marcussen_batch_11.yaml,trial,26,Trial 026,True,327,327,cross_organ_main
11,marcussen_batch_11.yaml,trial,27,Trial 027,True,1312,1312,cross_organ_main
11,marcussen_batch_11.yaml,trial,28,Trial 028,True,32,32,cross_organ_main
11,marcussen_batch_11.yaml,trial,29,Trial 029,True,1176,1176,cross_organ_main
11,marcussen_batch_11.yaml,trial,30,Trial 030,True,1201,1201,cross_organ_main
11,marcussen_batch_11.yaml,trial,31,Trial 031,True,2030,2030,cross_organ_main
11,marcussen_batch_11.yaml,trial,32,Trial 032,True,414,414,cross_organ_main
11,marcussen_batch_11.yaml,trial,33,Trial 033,True,474,474,cross_organ_main
11,marcussen_batch_11.yaml,trial,34,Trial 034,True,1220,1220,cross_organ_main
11,marcussen_batch_11.yaml,trial,35,Trial 035,True,1903,1903,cross_organ_main
11,marcussen_batch_11.yaml,trial,36,Trial 036,True,1815,1815,cross_organ_main
11,marcussen_batch_11.yaml,trial,37,Trial 037,True,393,393,cross_organ_main
11,marcussen_batch_11.yaml,trial,38,Trial 038,True,1400,1400,cross_organ_main
11,marcussen_batch_11.yaml,trial,39,Trial 039,True,2179,2179,cross_organ_main
11,marcussen_batch_11.yaml,trial,40,Trial 040,True,1473,1473,cross_organ_main
11,marcussen_batch_11.yaml,trial,41,Trial 041,True,1883,1883,cross_organ_main
11,marcussen_batch_11.yaml,trial,42,Trial 042,True,1911,1911,cross_organ_main
11,marcussen_batch_11.yaml,trial,43,Trial 043,True,170,170,cross_organ_main
11,marcussen_batch_11.yaml,trial,44,Trial 044,True,2402,2402,cross_organ_main
11,marcussen_batch_11.yaml,trial,45,Trial 045,True,2246,2246,cross_organ_main
11,marcussen_batch_11.yaml,trial,46,Trial 046,True,1597,1597,cross_organ_main
11,marcussen_batch_11.yaml,trial,47,Trial 047,True,1998,1998,cross_organ_main
11,marcussen_batch_11.yaml,trial,48,Trial 048,True,654,654,cross_organ_main
11,marcussen_batch_11.yaml,trial,49,Trial 049,True,2077,2077,cross_organ_main
11,marcussen_batch_11.yaml,trial,50,Trial 050,True,354,354,cross_organ_main
11,marcussen_batch_11.yaml,trial,51,Trial 051,True,1421,1421,cross_organ_main
11,marcussen_batch_11.yaml,trial,52,Trial 052,True,1965,1965,cross_organ_main
11,marcussen_batch_11.yaml,trial,53,Trial 053,True,795,795,cross_organ_main
11,marcussen_batch_11.yaml,trial,54,Trial 054,True,813,813,cross_organ_main
11,marcussen_batch_11.yaml,trial,55,Trial 055,True,2385,2385,cross_organ_main
11,marcussen_batch_11.yaml,trial,56,Trial 056,True,1736,1736,same_pipe_reference
11,marcussen_batch_11.yaml,trial,57,Trial 057,True,2208,2208,cross_organ_main
11,marcussen_batch_11.yaml,trial,58,Trial 058,True,2125,2125,cross_organ_main
11,marcussen_batch_11.yaml,trial,59,Trial 059,True,296,296,cross_organ_main
11,marcussen_batch_11.yaml,trial,60,Trial 060,True,1303,1303,cross_organ_main
11,marcussen_batch_11.yaml,trial,61,Trial 061,True,684,684,cross_organ_main
11,marcussen_batch_11.yaml,trial,62,Trial 062,True,2184,2184,cross_organ_main
11,marcussen_batch_11.yaml,trial,63,Trial 063,True,453,453,cross_organ_main
11,marcussen_batch_11.yaml,trial,64,Trial 064,True,1166,1166,cross_organ_main
11,marcussen_batch_11.yaml,trial,65,Trial 065,True,784,784,cross_organ_main
11,marcussen_batch_11.yaml,trial,66,Trial 066,True,1641,1641,cross_organ_main
11,marcussen_batch_11.yaml,trial,67,Trial 067,True,1492,1492,cross_organ_main
11,marcussen_batch_11.yaml,trial,68,Trial 068,True,1989,1989,cross_organ_main
11,marcussen_batch_11.yaml,trial,69,Trial 069,True,57,57,cross_organ_main
12,marcussen_batch_12.yaml,example,1,Example 001,False,example_001_pair_284,284,same_pipe_reference
12,marcussen_batch_12.yaml,example,2,Example 002,False,example_002_pair_2821,2821,same_organ_anchor
12,marcussen_batch_12.yaml,trial,1,Trial 001,True,1796,1796,cross_organ_main
12,marcussen_batch_12.yaml,trial,2,Trial 002,True,1191,1191,same_pipe_reference
12,marcussen_batch_12.yaml,trial,3,Trial 003,True,249,249,cross_organ_main
12,marcussen_batch_12.yaml,trial,4,Trial 004,True,2053,2053,cross_organ_main
12,marcussen_batch_12.yaml,trial,5,Trial 005,True,242,242,cross_organ_main
12,marcussen_batch_12.yaml,trial,6,Trial 006,True,2225,2225,cross_organ_main
12,marcussen_batch_12.yaml,trial,7,Trial 007,True,1518,1518,cross_organ_main
12,marcussen_batch_12.yaml,trial,8,Trial 008,True,373,373,cross_organ_main
12,marcussen_batch_12.yaml,trial,9,Trial 009,True,2188,2188,cross_organ_main
12,marcussen_batch_12.yaml,trial,10,Trial 010,True,596,596,cross_organ_main
12,marcussen_batch_12.yaml,trial,11,Trial 011,True,1463,1463,cross_organ_main
12,marcussen_batch_12.yaml,trial,12,Trial 012,True,386,386,cross_organ_main
12,marcussen_batch_12.yaml,trial,13,Trial 013,True,773,773,cross_organ_main
12,marcussen_batch_12.yaml,trial,14,Trial 014,True,1403,1403,cross_organ_main
12,marcussen_batch_12.yaml,trial,15,Trial 015,True,723,723,cross_organ_main
12,marcussen_batch_12.yaml,trial,16,Trial 016,True,802,802,cross_organ_main
12,marcussen_batch_12.yaml,trial,17,Trial 017,True,948,948,cross_organ_main
12,marcussen_batch_12.yaml,trial,18,Trial 018,True,2452,2452,same_organ_anchor
12,marcussen_batch_12.yaml,trial,19,Trial 019,True,827,827,cross_organ_main
12,marcussen_batch_12.yaml,trial,20,Trial 020,True,2382,2382,cross_organ_main
12,marcussen_batch_12.yaml,trial,21,Trial 021,True,122,122,cross_organ_main
12,marcussen_batch_12.yaml,trial,22,Trial 022,True,2090,2090,cross_organ_main
12,marcussen_batch_12.yaml,trial,23,Trial 023,True,200,200,cross_organ_main
12,marcussen_batch_12.yaml,trial,24,Trial 024,True,1037,1037,cross_organ_main
12,marcussen_batch_12.yaml,trial,25,Trial 025,True,75,75,cross_organ_main
12,marcussen_batch_12.yaml,trial,26,Trial 026,True,1074,1074,cross_organ_main
12,marcussen_batch_12.yaml,trial,27,Trial 027,True,1301,1301,cross_organ_main
12,marcussen_batch_12.yaml,trial,28,Trial 028,True,995,995,cross_organ_main
12,marcussen_batch_12.yaml,trial,29,Trial 029,True,1318,1318,cross_organ_main
12,marcussen_batch_12.yaml,trial,30,Trial 030,True,134,134,cross_organ_main
12,marcussen_batch_12.yaml,trial,31,Trial 031,True,2149,2149,cross_organ_main
12,marcussen_batch_12.yaml,trial,32,Trial 032,True,2566,2566,same_organ_anchor
12,marcussen_batch_12.yaml,trial,33,Trial 033,True,345,345,cross_organ_main
12,marcussen_batch_12.yaml,trial,34,Trial 034,True,464,464,cross_organ_main
12,marcussen_batch_12.yaml,trial,35,Trial 035,True,1773,1773,cross_organ_main
12,marcussen_batch_12.yaml,trial,36,Trial 036,True,1126,1126,cross_organ_main
12,marcussen_batch_12.yaml,trial,37,Trial 037,True,283,283,cross_organ_main
12,marcussen_batch_12.yaml,trial,38,Trial 038,True,293,293,cross_organ_main
12,marcussen_batch_12.yaml,trial,39,Trial 039,True,917,917,cross_organ_main
12,marcussen_batch_12.yaml,trial,40,Trial 040,True,936,936,cross_organ_main
12,marcussen_batch_12.yaml,trial,41,Trial 041,True,1109,1109,cross_organ_main
12,marcussen_batch_12.yaml,trial,42,Trial 042,True,1630,1630,cross_organ_main
12,marcussen_batch_12.yaml,trial,43,Trial 043,True,1646,1646,cross_organ_main
12,marcussen_batch_12.yaml,trial,44,Trial 044,True,756,756,cross_organ_main
12,marcussen_batch_12.yaml,trial,45,Trial 045,True,1468,1468,cross_organ_main
12,marcussen_batch_12.yaml,trial,46,Trial 046,True,304,304,cross_organ_main
12,marcussen_batch_12.yaml,trial,47,Trial 047,True,365,365,cross_organ_main
12,marcussen_batch_12.yaml,trial,48,Trial 048,True,2289,2289,cross_organ_main
12,marcussen_batch_12.yaml,trial,49,Trial 049,True,615,615,cross_organ_main
12,marcussen_batch_12.yaml,trial,50,Trial 050,True,2127,2127,cross_organ_main
12,marcussen_batch_12.yaml,trial,51,Trial 051,True,1441,1441,cross_organ_main
12,marcussen_batch_12.yaml,trial,52,Trial 052,True,1429,1429,cross_organ_main
12,marcussen_batch_12.yaml,trial,53,Trial 053,True,1293,1293,cross_organ_main
12,marcussen_batch_12.yaml,trial,54,Trial 054,True,924,924,cross_organ_main
12,marcussen_batch_12.yaml,trial,55,Trial 055,True,2174,2174,cross_organ_main
12,marcussen_batch_12.yaml,trial,56,Trial 056,True,1206,1206,cross_organ_main
12,marcussen_batch_12.yaml,trial,57,Trial 057,True,437,437,cross_organ_main
12,marcussen_batch_12.yaml,trial,58,Trial 058,True,60,60,same_pipe_reference
12,marcussen_batch_12.yaml,trial,59,Trial 059,True,704,704,cross_organ_main
12,marcussen_batch_12.yaml,trial,60,Trial 060,True,2245,2245,cross_organ_main
12,marcussen_batch_12.yaml,trial,61,Trial 061,True,139,139,cross_organ_main
12,marcussen_batch_12.yaml,trial,62,Trial 062,True,2400,2400,cross_organ_main
12,marcussen_batch_12.yaml,trial,63,Trial 063,True,426,426,cross_organ_main
12,marcussen_batch_12.yaml,trial,64,Trial 064,True,1557,1557,cross_organ_main
12,marcussen_batch_12.yaml,trial,65,Trial 065,True,1377,1377,cross_organ_main
12,marcussen_batch_12.yaml,trial,66,Trial 066,True,273,273,cross_organ_main
12,marcussen_batch_12.yaml,trial,67,Trial 067,True,1801,1801,cross_organ_main
12,marcussen_batch_12.yaml,trial,68,Trial 068,True,1248,1248,cross_organ_main
12,marcussen_batch_12.yaml,trial,69,Trial 069,True,1948,1948,cross_organ_main
13,marcussen_batch_13.yaml,example,1,Example 001,False,example_001_pair_1926,1926,same_pipe_reference
13,marcussen_batch_13.yaml,example,2,Example 002,False,example_002_pair_2860,2860,same_organ_anchor
13,marcussen_batch_13.yaml,trial,1,Trial 001,True,1144,1144,cross_organ_main
13,marcussen_batch_13.yaml,trial,2,Trial 002,True,68,68,cross_organ_main
13,marcussen_batch_13.yaml,trial,3,Trial 003,True,703,703,cross_organ_main
13,marcussen_batch_13.yaml,trial,4,Trial 004,True,455,455,cross_organ_main
13,marcussen_batch_13.yaml,trial,5,Trial 005,True,2474,2474,same_organ_anchor
13,marcussen_batch_13.yaml,trial,6,Trial 006,True,956,956,cross_organ_main
13,marcussen_batch_13.yaml,trial,7,Trial 007,True,531,531,cross_organ_main
13,marcussen_batch_13.yaml,trial,8,Trial 008,True,1273,1273,cross_organ_main
13,marcussen_batch_13.yaml,trial,9,Trial 009,True,333,333,cross_organ_main
13,marcussen_batch_13.yaml,trial,10,Trial 010,True,1423,1423,cross_organ_main
13,marcussen_batch_13.yaml,trial,11,Trial 011,True,496,496,cross_organ_main
13,marcussen_batch_13.yaml,trial,12,Trial 012,True,2021,2021,cross_organ_main
13,marcussen_batch_13.yaml,trial,13,Trial 013,True,1387,1387,cross_organ_main
13,marcussen_batch_13.yaml,trial,14,Trial 014,True,1802,1802,cross_organ_main
13,marcussen_batch_13.yaml,trial,15,Trial 015,True,99,99,cross_organ_main
13,marcussen_batch_13.yaml,trial,16,Trial 016,True,842,842,cross_organ_main
13,marcussen_batch_13.yaml,trial,17,Trial 017,True,1546,1546,cross_organ_main
13,marcussen_batch_13.yaml,trial,18,Trial 018,True,73,73,cross_organ_main
13,marcussen_batch_13.yaml,trial,19,Trial 019,True,1618,1618,cross_organ_main
13,marcussen_batch_13.yaml,trial,20,Trial 020,True,1852,1852,cross_organ_main
13,marcussen_batch_13.yaml,trial,21,Trial 021,True,2204,2204,cross_organ_main
13,marcussen_batch_13.yaml,trial,22,Trial 022,True,2376,2376,cross_organ_main
13,marcussen_batch_13.yaml,trial,23,Trial 023,True,2196,2196,cross_organ_main
13,marcussen_batch_13.yaml,trial,24,Trial 024,True,2168,2168,cross_organ_main
13,marcussen_batch_13.yaml,trial,25,Trial 025,True,1450,1450,cross_organ_main
13,marcussen_batch_13.yaml,trial,26,Trial 026,True,1362,1362,cross_organ_main
13,marcussen_batch_13.yaml,trial,27,Trial 027,True,1007,1007,cross_organ_main
13,marcussen_batch_13.yaml,trial,28,Trial 028,True,93,93,cross_organ_main
13,marcussen_batch_13.yaml,trial,29,Trial 029,True,1114,1114,cross_organ_main
13,marcussen_batch_13.yaml,trial,30,Trial 030,True,1569,1569,cross_organ_main
13,marcussen_batch_13.yaml,trial,31,Trial 031,True,2322,2322,cross_organ_main
13,marcussen_batch_13.yaml,trial,32,Trial 032,True,1029,1029,cross_organ_main
13,marcussen_batch_13.yaml,trial,33,Trial 033,True,346,346,cross_organ_main
13,marcussen_batch_13.yaml,trial,34,Trial 034,True,2186,2186,cross_organ_main
13,marcussen_batch_13.yaml,trial,35,Trial 035,True,1224,1224,cross_organ_main
13,marcussen_batch_13.yaml,trial,36,Trial 036,True,51,51,cross_organ_main
13,marcussen_batch_13.yaml,trial,37,Trial 037,True,1034,1034,cross_organ_main
13,marcussen_batch_13.yaml,trial,38,Trial 038,True,1846,1846,cross_organ_main
13,marcussen_batch_13.yaml,trial,39,Trial 039,True,1663,1663,cross_organ_main
13,marcussen_batch_13.yaml,trial,40,Trial 040,True,1858,1858,cross_organ_main
13,marcussen_batch_13.yaml,trial,41,Trial 041,True,15,15,cross_organ_main
13,marcussen_batch_13.yaml,trial,42,Trial 042,True,349,349,same_pipe_reference
13,marcussen_batch_13.yaml,trial,43,Trial 043,True,352,352,cross_organ_main
13,marcussen_batch_13.yaml,trial,44,Trial 044,True,2384,2384,cross_organ_main
13,marcussen_batch_13.yaml,trial,45,Trial 045,True,165,165,cross_organ_main
13,marcussen_batch_13.yaml,trial,46,Trial 046,True,1016,1016,cross_organ_main
13,marcussen_batch_13.yaml,trial,47,Trial 047,True,861,861,cross_organ_main
13,marcussen_batch_13.yaml,trial,48,Trial 048,True,2229,2229,cross_organ_main
13,marcussen_batch_13.yaml,trial,49,Trial 049,True,1480,1480,cross_organ_main
13,marcussen_batch_13.yaml,trial,50,Trial 050,True,485,485,cross_organ_main
13,marcussen_batch_13.yaml,trial,51,Trial 051,True,2011,2011,cross_organ_main
13,marcussen_batch_13.yaml,trial,52,Trial 052,True,2100,2100,cross_organ_main
13,marcussen_batch_13.yaml,trial,53,Trial 053,True,1503,1503,cross_organ_main
13,marcussen_batch_13.yaml,trial,54,Trial 054,True,2391,2391,cross_organ_main
13,marcussen_batch_13.yaml,trial,55,Trial 055,True,2297,2297,cross_organ_main
13,marcussen_batch_13.yaml,trial,56,Trial 056,True,1604,1604,cross_organ_main
13,marcussen_batch_13.yaml,trial,57,Trial 057,True,374,374,cross_organ_main
13,marcussen_batch_13.yaml,trial,58,Trial 058,True,1044,1044,cross_organ_main
13,marcussen_batch_13.yaml,trial,59,Trial 059,True,2177,2177,cross_organ_main
13,marcussen_batch_13.yaml,trial,60,Trial 060,True,1078,1078,cross_organ_main
13,marcussen_batch_13.yaml,trial,61,Trial 061,True,2310,2310,cross_organ_main
13,marcussen_batch_13.yaml,trial,62,Trial 062,True,882,882,cross_organ_main
13,marcussen_batch_13.yaml,trial,63,Trial 063,True,2078,2078,cross_organ_main
13,marcussen_batch_13.yaml,trial,64,Trial 064,True,2118,2118,cross_organ_main
13,marcussen_batch_13.yaml,trial,65,Trial 065,True,1825,1825,cross_organ_main
13,marcussen_batch_13.yaml,trial,66,Trial 066,True,2456,2456,same_organ_anchor
13,marcussen_batch_13.yaml,trial,67,Trial 067,True,2217,2217,cross_organ_main
13,marcussen_batch_13.yaml,trial,68,Trial 068,True,2266,2266,same_pipe_reference
14,marcussen_batch_14.yaml,example,1,Example 001,False,example_001_pair_2345,2345,same_pipe_reference
14,marcussen_batch_14.yaml,example,2,Example 002,False,example_002_pair_2797,2797,same_organ_anchor
14,marcussen_batch_14.yaml,trial,1,Trial 001,True,152,152,cross_organ_main
14,marcussen_batch_14.yaml,trial,2,Trial 002,True,2148,2148,cross_organ_main
14,marcussen_batch_14.yaml,trial,3,Trial 003,True,796,796,cross_organ_main
14,marcussen_batch_14.yaml,trial,4,Trial 004,True,2137,2137,cross_organ_main
14,marcussen_batch_14.yaml,trial,5,Trial 005,True,1085,1085,cross_organ_main
14,marcussen_batch_14.yaml,trial,6,Trial 006,True,1329,1329,cross_organ_main
14,marcussen_batch_14.yaml,trial,7,Trial 007,True,1884,1884,cross_organ_main
14,marcussen_batch_14.yaml,trial,8,Trial 008,True,1593,1593,cross_organ_main
14,marcussen_batch_14.yaml,trial,9,Trial 009,True,1137,1137,cross_organ_main
14,marcussen_batch_14.yaml,trial,10,Trial 010,True,1440,1440,cross_organ_main
14,marcussen_batch_14.yaml,trial,11,Trial 011,True,2228,2228,cross_organ_main
14,marcussen_batch_14.yaml,trial,12,Trial 012,True,961,961,same_pipe_reference
14,marcussen_batch_14.yaml,trial,13,Trial 013,True,1567,1567,cross_organ_main
14,marcussen_batch_14.yaml,trial,14,Trial 014,True,1299,1299,cross_organ_main
14,marcussen_batch_14.yaml,trial,15,Trial 015,True,695,695,cross_organ_main
14,marcussen_batch_14.yaml,trial,16,Trial 016,True,1251,1251,cross_organ_main
14,marcussen_batch_14.yaml,trial,17,Trial 017,True,473,473,cross_organ_main
14,marcussen_batch_14.yaml,trial,18,Trial 018,True,191,191,cross_organ_main
14,marcussen_batch_14.yaml,trial,19,Trial 019,True,1682,1682,cross_organ_main
14,marcussen_batch_14.yaml,trial,20,Trial 020,True,987,987,cross_organ_main
14,marcussen_batch_14.yaml,trial,21,Trial 021,True,2018,2018,cross_organ_main
14,marcussen_batch_14.yaml,trial,22,Trial 022,True,26,26,cross_organ_main
14,marcussen_batch_14.yaml,trial,23,Trial 023,True,741,741,cross_organ_main
14,marcussen_batch_14.yaml,trial,24,Trial 024,True,1155,1155,cross_organ_main
14,marcussen_batch_14.yaml,trial,25,Trial 025,True,2355,2355,cross_organ_main
14,marcussen_batch_14.yaml,trial,26,Trial 026,True,2796,2796,same_organ_anchor
14,marcussen_batch_14.yaml,trial,27,Trial 027,True,1357,1357,cross_organ_main
14,marcussen_batch_14.yaml,trial,28,Trial 028,True,1402,1402,cross_organ_main
14,marcussen_batch_14.yaml,trial,29,Trial 029,True,2331,2331,cross_organ_main
14,marcussen_batch_14.yaml,trial,30,Trial 030,True,486,486,cross_organ_main
14,marcussen_batch_14.yaml,trial,31,Trial 031,True,2283,2283,cross_organ_main
14,marcussen_batch_14.yaml,trial,32,Trial 032,True,1913,1913,cross_organ_main
14,marcussen_batch_14.yaml,trial,33,Trial 033,True,1923,1923,cross_organ_main
14,marcussen_batch_14.yaml,trial,34,Trial 034,True,724,724,cross_organ_main
14,marcussen_batch_14.yaml,trial,35,Trial 035,True,547,547,same_pipe_reference
14,marcussen_batch_14.yaml,trial,36,Trial 036,True,2361,2361,cross_organ_main
14,marcussen_batch_14.yaml,trial,37,Trial 037,True,592,592,cross_organ_main
14,marcussen_batch_14.yaml,trial,38,Trial 038,True,2101,2101,cross_organ_main
14,marcussen_batch_14.yaml,trial,39,Trial 039,True,626,626,cross_organ_main
14,marcussen_batch_14.yaml,trial,40,Trial 040,True,87,87,cross_organ_main
14,marcussen_batch_14.yaml,trial,41,Trial 041,True,2087,2087,cross_organ_main
14,marcussen_batch_14.yaml,trial,42,Trial 042,True,1727,1727,cross_organ_main
14,marcussen_batch_14.yaml,trial,43,Trial 043,True,1196,1196,cross_organ_main
14,marcussen_batch_14.yaml,trial,44,Trial 044,True,1288,1288,cross_organ_main
14,marcussen_batch_14.yaml,trial,45,Trial 045,True,1375,1375,cross_organ_main
